instance,num_phases,w_balanced,red_perc,mean_total_s,mean_solve_s,mean_build_s,mean_objective,mean_max_phase_time,std_total_s,std_solve_s,std_build_s,std_objective,std_max_phase_time
assembly_1,2,0.7,65,0.7032016216078774,0.3007666,0.39252593177370726,0.8414857445287369,1092.52,0.06771712235370864,0.05962450098273359,0.007963267222275085,3.872473188160911e-14,0.0
assembly_1,2,0.7,70,0.8116516403388232,0.3852572,0.4175015887711197,0.841485744528717,1092.52,0.18947005670439107,0.17388732077572533,0.032973185676251675,1.2580350516180601e-15,0.0
assembly_1,2,0.8,0,5.152566114091314,4.916301,0.2075621651019901,0.8422617277158246,1092.52,0.0,0.0,0.0,0.0,0.0
assembly_1,2,0.8,5,5.766972069186158,5.1772974,0.558530841791071,0.8422617277158245,1092.52,0.4904370052071967,0.4949164242579143,0.02435970593201934,1.2161883888976234e-16,0.0
assembly_1,2,0.8,10,4.801545078214258,4.1069948,0.6545848347945139,0.8422617277158245,1092.52,0.7733634540006732,0.7723362940288121,0.04122062581341368,1.6467268631127714e-16,0.0
assembly_1,2,0.8,15,4.4339067985769365,3.7841263999999994,0.6129373799776658,0.8422617277158245,1092.52,0.7085372959316826,0.7038661179052731,0.04275112630196366,1.4895204919483638e-16,0.0
assembly_1,2,0.8,20,3.8307680610334502,3.2475136,0.5551732489839196,0.8422617277158245,1092.52,0.36806006980774686,0.3322284851361184,0.03946560454960932,7.021666937153402e-17,0.0
assembly_1,2,0.8,25,3.539018083969131,2.9231994,0.581558246188797,0.8422617277158247,1092.52,0.3447120225925761,0.34080562838756057,0.04570144655646604,1.2161883888976234e-16,0.0
assembly_1,2,0.8,30,2.2172035295749084,1.719133,0.47473542660009116,0.8422617277158245,1092.52,0.2267591752844748,0.23846789233102225,0.02694400049006717,1.3136335981433191e-16,0.0
assembly_1,2,0.8,35,1.8878828279674054,1.4058514,0.4614076105412096,0.8422617277158247,1092.52,0.2565354616728028,0.23362980432008246,0.07910539455386889,1.5700924586837752e-16,0.0
assembly_1,2,0.8,40,1.4778772966004907,1.0679155999999999,0.3908318212023005,0.8422617277158249,1092.52,0.18755219299339201,0.18777830873729798,0.007610052627698251,2.1065000811460205e-16,0.0
assembly_1,2,0.8,45,1.27543822939042,0.8634997999999999,0.39662412719335405,0.8422617277158247,1092.52,0.1402957897969402,0.13633309688611933,0.016473245188978004,1.5700924586837752e-16,0.0
assembly_1,2,0.8,50,0.9980912491912022,0.6033792,0.3766126929782331,0.8422617277158245,1092.52,0.05222115374530526,0.05291461985651978,0.009787784454883828,8.599750569898517e-17,0.0
assembly_1,2,0.8,55,0.9242110860068351,0.5515291999999999,0.3609383505769074,0.8422617277158249,1092.52,0.09019944684726722,0.0960595647302235,0.009261279942206957,1.3136335981433191e-16,0.0
assembly_1,2,0.8,60,0.7415969850262627,0.3740532,0.35731437262147664,0.8422617277158245,1092.52,0.0571170348031053,0.052358069996515356,0.005642689281109007,8.599750569898517e-17,0.0
assembly_1,2,0.8,65,0.7040205978089944,0.34605759999999997,0.34890477140434084,0.8422617277158247,1092.52,0.03961392387646557,0.0384667794680033,0.0031430948474878524,1.4895204919483638e-16,0.0
assembly_1,2,0.8,70,0.6098366576014087,0.25181580000000003,0.35017014883924275,0.8422617277158247,1092.52,0.056644993778594166,0.05759671981076701,0.007314120926313247,1.2161883888976234e-16,0.0
assembly_1,2,0.9,0,4.911208271048963,4.536259,0.348289514076896,0.8430377109029318,1092.52,0.0,0.0,0.0,0.0,0.0
assembly_1,2,0.9,5,12.962013933830894,12.3200838,0.5921040690271184,0.8430377109029317,1092.52,4.201129439821529,4.121109316144739,0.10267753974662992,1.2161883888976234e-16,0.0
assembly_1,2,0.9,10,10.651661898219027,10.0615808,0.5597125762142241,0.8430377109029317,1092.52,2.245410672050275,2.1980437907032155,0.052316518116932706,1.6467268631127714e-16,0.0
assembly_1,2,0.9,15,7.6308495596284045,7.188483,0.41939267760608345,0.8430377109029319,1092.52,2.2628867603585143,2.223169664350879,0.05346975124925784,1.1102230246251565e-16,0.0
assembly_1,2,0.9,20,6.7714485407806935,6.3982247999999995,0.3563536237925291,0.8430377109029319,1092.52,1.4776425458935287,1.4749332375067556,0.009322274254165479,1.5700924586837752e-16,0.0
assembly_1,2,0.9,25,4.468781795608811,4.100151200000001,0.3477539645973593,0.8430377109029319,1092.52,0.5618589754806137,0.5629153890475548,0.0074402560723430804,1.9860273225978183e-16,0.0
assembly_1,2,0.9,30,4.070417376840487,3.7192617999999995,0.3364314103964716,0.8430377109029317,1092.52,0.6850813569024907,0.6820832426041266,0.0036328862897616943,1.3136335981433191e-16,0.0
assembly_1,2,0.9,35,2.894632008415647,2.5488422,0.33142158659175036,0.8430377109029319,1092.52,0.6074304713663021,0.6096562962477793,0.005207568721600879,1.4895204919483638e-16,0.0
assembly_1,2,0.9,40,1.9717531548347325,1.6218882000000001,0.3355327558005229,0.8430377109029317,1092.52,0.31998716602901506,0.32126583807768916,0.008841655151748565,1.5700924586837752e-16,0.0
assembly_1,2,0.9,45,1.6413635981967674,1.2988642000000001,0.32966270518954843,0.8430377109029317,1092.52,0.20839228005831087,0.20863723522554647,0.004891276938078637,1.5700924586837752e-16,0.0
